id_n,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Communication,CONS_Education,CONS_Food,CONS_Health,CONS_Housing,CONS_Housing_Goods_Services,CONS_Miscellaneous,CONS_Recreation_Culture,CONS_Restaurants_Hotels,CONS_Transport,CONS_Total,CONS_Other,Year,weight
39240030120045.0,0.0,675.0,0.0,2600.0,22560.0,0.0,0.0,7880.0,950.0,3000.0,0.0,0.0,37665.0,15105.0,2016,32.560333
39240030120060.0,0.0,6380.0,0.0,1825.0,28320.0,80.0,0.0,15530.0,1730.0,0.0,0.0,0.0,53865.0,25545.0,2016,32.560333
39240030120068.0,0.0,2765.0,0.0,0.0,22800.0,800.0,0.0,3120.0,600.0,0.0,470.0,0.0,30555.0,7755.0,2016,32.560333
39240030120075.0,0.0,2200.0,0.0,0.0,66480.0,100.0,0.0,9490.0,0.0,0.0,400.0,0.0,78670.0,12190.0,2016,32.560333
39240030120090.0,0.0,2500.0,0.0,2000.0,52800.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,60900.0,8100.0,2016,32.560333
39240030120098.0,0.0,13150.0,6000.0,5700.0,66480.0,800.0,0.0,16800.0,450.0,0.0,0.0,0.0,109380.0,42900.0,2016,32.560333
39240060120003.0,0.0,12310.75,0.0,2700.0,149040.0,460.0,114516.00000000001,8750.0,350.0,4600.0,1290.0,0.0,294016.75,144976.75,2016,17.991503
39240060120012.0,0.0,7977.200000000001,0.0,3250.0,55680.0,375.0,0.0,4320.0,0.0,1000.0,490.0,0.0,73092.2,17412.199999999997,2016,17.991503
39240060120017.0,0.0,6400.0,0.0,8700.0,132960.0,480.0,0.0,9060.0,0.0,0.0,795.0,0.0,158395.0,25435.0,2016,17.991503
39240060120026.0,11040.0,5675.0,0.0,14850.0,75360.0,2080.0,133602.0,9460.0,1890.0,0.0,1765.0,0.0,255722.0,180362.0,2016,17.991503
39240060120030.0,0.0,10070.0,0.0,5025.0,36000.0,900.0,0.0,6810.0,2525.0,0.0,1120.0,0.0,62450.0,26450.0,2016,17.991503
39240060120035.0,0.0,7950.0,0.0,4500.0,132000.0,900.0,0.0,26130.0,1200.0,7500.0,480.0,0.0,180660.0,48660.0,2016,17.991503
39240060120044.0,3360.0,4100.0,0.0,6615.0,56880.0,375.0,162231.0,7220.0,0.0,0.0,410.0,0.0,241191.0,184311.0,2016,17.991503
39240060120049.0,4800.0,13232.900000000001,0.0,4047.7200000000003,40080.0,740.0,162231.0,4200.0,0.0,0.0,405.0,0.0,229736.62,189656.62,2016,17.991503
39240060120058.0,0.0,6579.3,0.0,2075.0,143040.0,1730.0,95430.0,8280.0,0.0,1250.0,300.0,0.0,258684.3,115644.29999999999,2016,17.991503
39240060120062.0,8400.0,3832.9,0.0,0.0,180000.0,210.0,0.0,157030.0,0.0,14000.0,1410.0,0.0,364882.9,184882.90000000002,2016,17.991503
39240090120003.0,10320.0,900.0,0.0,1900.0,20640.0,1200.0,0.0,7680.0,3250.0,1500.0,0.0,0.0,47390.0,26750.0,2016,20.65163
39240090120007.0,0.0,18650.0,0.0,800.0,36480.0,2640.0,57258.00000000001,6840.0,3500.0,0.0,650.0,96000.0,222818.0,186338.0,2016,20.65163
39240090120010.0,0.0,21900.0,0.0,2400.0,9120.0,675.0,0.0,11850.0,2250.0,11700.0,1755.0,3000.0,64650.0,55530.0,2016,20.65163
39240090120016.0,8400.0,3100.0,0.0,750.0,32400.0,1300.0,0.0,2870.0,0.0,0.0,1205.0,0.0,50025.0,17625.0,2016,20.65163
39240090120020.0,0.0,3150.0,0.0,780.0,9600.0,725.0,0.0,9610.0,1200.0,0.0,0.0,0.0,25065.0,15465.0,2016,20.65163
39240090120026.0,0.0,5950.0,4800.0,0.0,40320.0,650.0,0.0,9195.0,3550.0,0.0,0.0,0.0,64465.0,24145.0,2016,20.65163
39240090120030.0,0.0,3680.0,0.0,850.0,5760.0,750.0,0.0,6190.0,0.0,0.0,400.0,0.0,17630.0,11870.0,2016,20.65163
39240090120033.0,0.0,12500.0,0.0,2450.0,11040.0,1700.0,143145.0,16080.0,1050.0,1000.0,0.0,0.0,188965.0,177925.0,2016,20.65163
39240090120039.0,0.0,9700.0,0.0,3120.0,4800.0,470.0,0.0,5310.0,2666.45,0.0,80.0,0.0,26146.45,21346.45,2016,20.65163
39240090120043.0,0.0,3300.0,0.0,0.0,0.0,450.0,0.0,9080.0,2350.0,0.0,0.0,0.0,15180.0,15180.0,2016,20.65163
39260010320001.0,0.0,75750.0,17040.0,9250.0,121680.0,0.0,0.0,60900.0,500.0,6000.0,130.0,5400.0,296650.0,174970.0,2016,74.48268
39260010320030.0,0.0,19463.85,31728.48,0.0,171120.0,550.0,248118.00000000003,250557.4,1500.0,75769.40000000001,1450.0,0.0,800257.13,629137.13,2016,74.48268
39260010320045.0,0.0,31800.0,14400.0,11500.0,59040.0,100.0,1374192.0,35120.0,5700.0,14000.0,0.0,0.0,1545852.0,1486812.0,2016,74.48268
39260010320075.0,0.0,21700.0,0.0,0.0,122880.0,650.0,0.0,21300.0,0.0,0.0,880.0,0.0,167410.0,44530.0,2016,74.48268
39260010320090.0,0.0,3050.0,0.0,0.0,54720.0,350.0,0.0,6540.0,0.0,0.0,115.0,0.0,64775.0,10055.0,2016,74.48268
39260010320105.0,0.0,13500.0,10560.0,3575.0,102240.0,1575.0,0.0,14970.0,500.0,1800.0,435.0,0.0,149155.0,46915.0,2016,74.48268
39260010320134.0,0.0,3300.0,0.0,0.0,23520.0,0.0,0.0,16320.0,750.0,960.0,1235.0,0.0,46085.0,22565.0,2016,74.48268
39260010320149.0,0.0,7741.45,0.0,16841.45,111840.0,710.0,0.0,17810.0,0.0,12900.0,1850.0,0.0,169692.9,57852.899999999994,2016,74.48268
39260010320179.0,7200.0,8725.0,0.0,3070.0,110640.0,1100.0,1800.0,31500.0,1000.0,0.0,1580.0,0.0,166615.0,55975.0,2016,74.48268
39260010320194.0,0.0,2700.0,0.0,0.0,114720.0,100.0,0.0,19550.0,0.0,3000.0,1820.0,0.0,141890.0,27170.0,2016,74.48268
39260040120007.0,7200.0,14250.0,36960.0,2800.0,165120.0,925.0,0.0,20905.8,0.0,19000.0,370.0,10800.0,278330.8,113210.79999999999,2016,42.232895
39260040120017.0,2400.0,9750.0,0.0,1350.0,109200.0,400.0,0.0,14910.0,5800.0,0.0,590.0,4800.0,149200.0,40000.0,2016,42.232895
39260040120027.0,0.0,11244.3,9600.0,2972.15,63600.0,970.0,40333.3,16220.0,10921.5,960.0,480.0,62400.0,219701.25,156101.25,2016,42.232895
39260040120047.0,0.0,3190.0,0.0,3700.0,125760.0,870.0,0.0,7870.0,550.0,0.0,0.0,0.0,141940.0,16180.0,2016,42.232895
39260040120057.0,0.0,11400.0,4800.0,0.0,161760.0,80.0,71572.5,40770.0,3150.0,3800.0,1110.0,0.0,298442.5,136682.5,2016,42.232895
39260040120076.0,0.0,29350.0,15840.0,12200.0,285840.0,17149.35,340470.8,102122.9,33796.100000000006,18000.0,0.0,0.0,854769.1499999999,568929.1499999999,2016,42.232895
39260040120086.0,0.0,26598.05,0.0,0.0,129600.0,495.0,0.0,25120.0,3750.0,0.0,0.0,14400.0,199963.05,70363.04999999999,2016,42.232895
39260040120096.0,0.0,5980.0,0.0,3900.0,29040.0,300.0,0.0,5820.0,2900.0,600.0,430.0,9600.0,58570.0,29530.0,2016,42.232895
39260040120116.0,0.0,56000.0,48000.0,2050.0,188640.0,650.0,0.0,174444.5,8000.0,10000.0,0.0,96000.0,583784.5,395144.5,2016,42.232895
39260040120126.0,0.0,6600.0,0.0,0.0,120960.0,0.0,0.0,10220.0,0.0,0.0,0.0,0.0,137780.0,16820.0,2016,42.232895
39280030120005.0,4800.0,14550.0,7200.0,0.0,114240.0,300.0,0.0,33250.0,0.0,9000.0,600.0,0.0,183940.0,69700.0,2016,41.10871
39280030120011.0,0.0,2950.0,0.0,0.0,90960.0,18650.0,95430.0,8700.0,0.0,1800.0,3300.0,0.0,221790.0,130830.0,2016,41.10871
39280030120022.0,0.0,38156.85,5760.0,48565.0,136320.0,1900.0,0.0,13500.0,9165.8,12500.0,1210.0,0.0,267077.65,130757.65000000002,2016,41.10871
39280030120028.0,0.0,11200.0,0.0,0.0,50640.0,100.0,0.0,8760.0,0.0,0.0,100.0,0.0,70800.0,20160.0,2016,41.10871
39280030120034.0,14400.0,4010.0,0.0,6400.0,128400.0,150.0,0.0,8540.0,0.0,0.0,725.0,0.0,162625.0,34225.0,2016,41.10871
39280030120046.0,4800.0,9000.0,7200.0,22600.0,104640.0,750.0,0.0,21500.0,0.0,0.0,1225.0,0.0,171715.0,67075.0,2016,41.10871
39280030120052.0,0.0,4020.0,0.0,5550.0,156480.0,150.0,0.0,2760.0,0.0,0.0,690.0,0.0,169650.0,13170.0,2016,41.10871
39280030120063.0,0.0,14500.0,14400.0,0.0,130560.0,150.0,190860.0,13417.2,3000.0,17400.0,700.0,0.0,384987.2,254427.2,2016,41.10871
39280030120069.0,0.0,4250.0,0.0,0.0,136320.0,600.0,28629.000000000004,11060.0,100.0,0.0,510.0,0.0,181469.0,45149.0,2016,41.10871
39280030120075.0,0.0,10560.0,14400.0,0.0,127920.0,1400.0,286290.0,190550.0,800.0,8500.0,240.0,0.0,640660.0,512740.0,2016,41.10871
39300020120007.0,0.0,8500.0,5760.0,15516.45,95760.0,0.0,205174.50000000003,15590.0,0.0,0.0,860.0,0.0,347160.95,251400.95,2016,54.29944
39300020120017.0,0.0,1525.0,0.0,0.0,28560.0,400.0,0.0,4080.0,0.0,0.0,1100.0,0.0,35665.0,7105.0,2016,54.29944
39300020120027.0,14400.0,10200.0,17280.0,0.0,181440.0,1300.0,76344.0,97530.0,5550.0,2500.0,0.0,120000.0,526544.0,345104.0,2016,54.29944
39300020120047.0,0.0,22131.6,11520.0,0.0,233520.0,944.3000000000001,0.0,63760.0,34903.100000000006,12500.0,880.0,6000.0,386159.0,152639.0,2016,54.29944
39300020120057.0,43200.0,66268.1,33120.0,0.0,334560.0,7160.1,408917.55000000005,74100.0,1416.45,9600.0,1660.0,0.0,980002.2,645442.2,2016,54.29944
39300020120076.0,0.0,8600.0,0.0,0.0,32160.0,650.0,0.0,12000.0,0.0,0.0,2400.0,0.0,55810.0,23650.0,2016,54.29944
39300020120086.0,0.0,16000.0,0.0,800.0,151440.0,1125.0,47715.0,21455.0,0.0,900.0,0.0,0.0,239435.0,87995.0,2016,54.29944
39300020120096.0,0.0,23143.0,11520.0,3100.0,142800.0,1900.0,0.0,32140.0,0.0,3000.0,110.0,33600.0,251313.0,108513.0,2016,54.29944
39300020120116.0,28800.0,7250.0,0.0,2500.0,193440.0,0.0,0.0,19510.0,8050.0,0.0,695.0,0.0,260245.0,66805.0,2016,54.29944
39300020120126.0,31200.0,16000.0,0.0,1500.0,43440.0,1025.0,0.0,9660.0,950.0,0.0,1250.0,0.0,105025.0,61585.0,2016,54.29944
39300030320001.0,12000.0,12038.6,0.0,2020.0,137760.0,650.0,0.0,14710.0,1416.45,0.0,1460.0,0.0,182055.05000000002,44295.05000000002,2016,8.564315
39300030320007.0,0.0,18640.8,17280.0,1995.0,172320.0,500.0,0.0,53720.0,5200.0,0.0,2600.0,0.0,272255.8,99935.79999999999,2016,8.564315
39300030320009.0,0.0,5830.0,0.0,0.0,89520.0,550.0,0.0,7680.0,1390.0,0.0,0.0,0.0,104970.0,15450.0,2016,8.564315
39300030320015.0,0.0,7300.0,5760.0,0.0,102720.0,660.0,0.0,11830.0,800.0,0.0,95.0,0.0,129165.0,26445.0,2016,8.564315
39300030320018.0,0.0,18400.0,0.0,34700.0,177120.0,0.0,0.0,10680.0,2050.0,0.0,0.0,0.0,242950.0,65830.0,2016,8.564315
39300030320021.0,19200.0,28050.0,12000.0,1320.0,239520.0,0.0,0.0,20400.0,2700.0,2500.0,0.0,0.0,325690.0,86170.0,2016,8.564315
39300030320027.0,0.0,11980.0,0.0,2700.0,92640.0,0.0,0.0,23160.0,2700.0,1800.0,390.0,0.0,135370.0,42730.0,2016,8.564315
39300030320030.0,0.0,0.0,0.0,0.0,1920.0,350.0,0.0,2560.0,0.0,0.0,3590.0,0.0,8420.0,6500.0,2016,8.564315
39300030320036.0,168000.0,31300.0,0.0,0.0,128880.0,0.0,0.0,23040.0,5650.0,0.0,280.0,76800.0,433950.0,305070.0,2016,8.564315
39300030320039.0,0.0,23275.0,9600.0,1850.0,400560.0,18000.0,38172.0,194975.0,13000.0,4600.0,1300.0,40800.0,746132.0,345572.0,2016,8.564315
39320010120006.0,0.0,13300.0,0.0,2450.0,52320.0,575.0,0.0,16800.0,1688.8600000000001,4750.0,0.0,45600.0,137483.86,85163.85999999999,2016,52.060753
39320010120025.0,0.0,16300.0,0.0,1700.0,47520.0,1765.0,0.0,31421.6,1000.0,2000.0,0.0,48000.0,149706.6,102186.6,2016,52.060753
39320010120035.0,0.0,6180.0,0.0,2900.0,177120.0,320.0,10.0,17740.0,1450.0,0.0,615.0,0.0,206335.0,29215.0,2016,52.060753
39320010120054.0,0.0,2580.0,0.0,2700.0,44880.0,100.0,0.0,28870.0,1620.0,0.0,90.0,0.0,80840.0,35960.0,2016,52.060753
39320010120064.0,4800.0,8500.0,0.0,1300.0,101520.0,800.0,0.0,16540.0,450.0,0.0,80.0,0.0,133990.0,32470.0,2016,52.060753
39320010120074.0,24000.0,10280.0,4800.0,1750.0,137760.0,950.0,0.0,18540.0,0.0,0.0,800.0,0.0,198880.0,61120.0,2016,52.060753
39320010120093.0,0.0,36750.0,0.0,5400.0,205920.0,100.0,7574.400000000001,50210.0,7500.0,480.0,940.0,57600.0,372474.4,166554.40000000002,2016,52.060753
39320010120103.0,0.0,12288.86,0.0,0.0,127440.0,0.0,10.0,24740.0,900.0,840.0,900.0,38400.0,205518.86,78078.85999999999,2016,52.060753
39320010120122.0,0.0,20400.0,0.0,0.0,125280.0,1250.0,100201.5,35850.0,9450.0,11400.0,370.0,0.0,304201.5,178921.5,2016,52.060753
39320010120131.0,0.0,4100.0,0.0,0.0,25200.0,350.0,10.0,24290.0,3230.0,960.0,0.0,0.0,58140.0,32940.0,2016,52.060753
39320050120002.0,7200.0,6450.0,6720.0,2600.0,79920.0,0.0,0.0,13440.0,1000.0,3300.0,85.0,0.0,120715.0,40795.0,2016,38.883312
39320050120006.0,0.0,5800.0,6240.0,4200.0,115680.0,0.0,0.0,15660.0,0.0,1800.0,30.0,0.0,149410.0,33730.0,2016,38.883312
39320050120013.0,0.0,4650.0,0.0,5850.0,35760.0,1600.0,0.0,16920.0,3350.0,9000.0,0.0,0.0,77130.0,41370.0,2016,38.883312
39320050120017.0,4800.0,7600.0,0.0,4450.0,16320.0,375.0,0.0,36480.0,2750.0,2200.0,0.0,0.0,74975.0,58655.0,2016,38.883312
39320050120025.0,0.0,350.0,0.0,0.0,46800.0,0.0,0.0,3540.0,0.0,0.0,50.0,0.0,50740.0,3940.0,2016,38.883312
39320050120028.0,0.0,2450.0,0.0,4904.3,41280.0,350.0,14314.500000000002,3000.0,0.0,1500.0,630.0,0.0,68428.8,27148.800000000003,2016,38.883312
39320050120032.0,0.0,7790.0,6240.0,10600.0,149520.0,275.0,286290.0,17300.0,0.0,3600.0,615.0,0.0,482230.0,332710.0,2016,38.883312
39320050120040.0,4800.0,8905.0,0.0,1800.0,37680.0,180.0,0.0,3150.0,800.0,0.0,640.0,0.0,57955.0,20275.0,2016,38.883312
39320050120044.0,1440.0,4040.0,6240.0,4900.0,119280.0,580.0,181317.0,11920.0,0.0,1200.0,640.0,0.0,331557.0,212277.0,2016,38.883312
39320050120051.0,4800.0,6520.0,5280.0,6840.0,15840.0,275.0,0.0,5490.0,890.0,0.0,1020.0,0.0,46955.0,31115.0,2016,38.883312
39320100120002.0,0.0,4250.0,0.0,2370.0,31200.0,350.0,0.0,4440.0,450.0,400.0,500.0,0.0,43960.0,12760.0,2016,37.098106
39320100120004.0,0.0,6600.0,0.0,6200.0,140160.0,1000.0,0.0,12360.0,800.0,400.0,1678.8600000000001,0.0,169198.86,29038.859999999986,2016,37.098106
39320100120007.0,0.0,6800.0,0.0,7040.0,26880.0,3000.0,0.0,9380.0,1450.0,3400.0,700.0,48000.0,106650.0,79770.0,2016,37.098106
39320100120012.0,0.0,9250.0,0.0,0.0,82560.0,675.0,95430.0,18520.0,500.0,4600.0,790.0,19200.0,231525.0,148965.0,2016,37.098106
39320100120015.0,0.0,19000.0,0.0,250.0,75360.0,6250.0,0.0,28390.0,0.0,2000.0,0.0,16800.0,148050.0,72690.0,2016,37.098106
39320100120020.0,0.0,16350.0,0.0,1570.0,40320.0,600.0,0.0,14100.0,0.0,0.0,0.0,0.0,72940.0,32620.0,2016,37.098106
39320100120023.0,7200.0,6485.75,0.0,7550.0,162960.0,9750.0,21000.0,41318.7,52249.35,20500.0,350.0,24000.0,353363.8,190403.8,2016,37.098106
39320100120026.0,4800.0,6200.0,0.0,450.0,5760.0,250.0,0.0,7460.0,750.0,0.0,1525.0,0.0,27195.0,21435.0,2016,37.098106
39320100120031.0,24000.0,4430.0,0.0,50.0,10320.0,350.0,0.0,7740.0,850.0,720.0,1750.0,57600.0,107810.0,97490.0,2016,37.098106
39320100120034.0,0.0,3400.0,0.0,0.0,8880.0,1000.0,0.0,5980.0,2500.0,700.0,0.0,0.0,22460.0,13580.0,2016,37.098106
39320120220010.0,0.0,16600.0,0.0,2900.0,116640.0,0.0,0.0,20510.0,0.0,0.0,190.0,0.0,156840.0,40200.0,2016,42.046677
39320120220020.0,0.0,24500.0,0.0,0.0,52080.0,700.0,0.0,27030.0,0.0,15000.0,310.0,0.0,119620.0,67540.0,2016,42.046677
39320120220029.0,3600.0,12860.75,5280.0,3790.0,84240.0,350.0,0.0,15110.0,0.0,6250.0,1380.0,21600.0,154460.75,70220.75,2016,42.046677
39320120220047.0,0.0,11900.0,10560.0,4650.0,180240.0,1600.0,2600.0,128670.0,4700.0,0.0,180.0,0.0,345100.0,164860.0,2016,42.046677
39320120220057.0,0.0,12788.6,5280.0,0.0,132720.0,150.0,47715.0,144160.0,20000.0,1800.0,2900.0,20400.0,387913.6,255193.59999999998,2016,42.046677
39320120220075.0,0.0,4488.6,11520.0,8327.9,126720.0,0.0,428113.50000000006,25900.0,5915.8,9000.0,840.0,0.0,620825.8,494105.80000000005,2016,42.046677
39320120220085.0,0.0,11812.9,17280.0,2605.0,219840.0,1025.0,114516.00000000001,18170.0,0.0,0.0,420.0,0.0,385668.9,165828.90000000002,2016,42.046677
39320120220094.0,0.0,1800.0,0.0,1150.0,30720.0,0.0,0.0,2160.0,500.0,600.0,0.0,0.0,36930.0,6210.0,2016,42.046677
39320120220112.0,0.0,23000.0,0.0,3300.0,92160.0,50.0,0.0,17800.0,3500.0,150.0,90.0,24000.0,164050.0,71890.0,2016,42.046677
39320120220122.0,0.0,7150.0,0.0,1060.0,75120.0,0.0,143145.0,13020.0,0.0,3800.0,0.0,0.0,243295.0,168175.0,2016,42.046677
39320140220001.0,0.0,31617.2,0.0,7050.0,9360.0,350.0,0.0,26390.0,300.0,14800.0,1535.0,0.0,91402.2,82042.2,2016,11.081937
39320140220003.0,2400.0,4290.0,0.0,2000.0,25440.0,0.0,0.0,5850.0,3850.0,0.0,1200.0,0.0,45030.0,19590.0,2016,11.081937
39320140220004.0,2400.0,6000.0,0.0,0.0,25440.0,0.0,95430.0,5650.0,2650.0,1500.0,350.0,0.0,139420.0,113980.0,2016,11.081937
39320140220006.0,3600.0,19200.0,5280.0,3800.0,53760.0,1300.0,143145.0,20850.0,3000.0,13000.0,850.0,28800.0,296585.0,242825.0,2016,11.081937
39320140220007.0,0.0,15200.0,0.0,23200.0,71280.0,12000.0,190860.0,12090.0,0.0,3600.0,350.0,0.0,328580.0,257300.0,2016,11.081937
39320140220008.0,0.0,5975.0,9600.0,6645.0,58800.0,2200.0,95430.0,6840.0,0.0,0.0,60.0,0.0,185550.0,126750.0,2016,11.081937
39320140220010.0,0.0,6600.0,0.0,0.0,4800.0,600.0,0.0,7800.0,0.0,0.0,1495.0,0.0,21295.0,16495.0,2016,11.081937
39320140220011.0,0.0,6100.0,0.0,8000.0,28320.0,3350.0,0.0,13080.0,0.0,0.0,805.0,0.0,59655.0,31335.0,2016,11.081937
39320140220013.0,0.0,8400.0,0.0,1800.0,29760.0,250.0,385720.0,9780.0,2000.0,10000.0,90.0,0.0,447800.0,418040.0,2016,11.081937
39320140220014.0,0.0,20450.0,0.0,5300.0,152400.0,7525.0,95430.0,19820.0,19900.0,101000.0,0.0,36000.0,457825.0,305425.0,2016,11.081937
39320180220009.0,0.0,29353.100000000002,0.0,0.0,98640.0,350.0,0.0,13380.0,0.0,12000.0,1000.0,0.0,154723.1,56083.100000000006,2016,68.84874
39320180220016.0,3360.0,0.0,0.0,0.0,47040.0,0.0,0.0,4680.0,1500.0,0.0,0.0,0.0,56580.0,9540.0,2016,68.84874
39320180220023.0,0.0,15645.8,7200.0,2800.0,221760.0,1000.0,0.0,17522.9,0.0,35331.6,1165.0,64800.0,367225.3,145465.3,2016,68.84874
39320180220038.0,0.0,5500.0,0.0,0.0,86640.0,800.0,0.0,7560.0,0.0,45000.0,675.0,0.0,146175.0,59535.0,2016,68.84874
39320180220045.0,0.0,6025.0,6720.0,0.0,85920.0,5000.0,954350.0000000001,13600.0,31000.0,2500.0,60.0,5520.0,1110695.0,1024775.0,2016,68.84874
39320180220060.0,2400.0,14300.0,0.0,0.0,118320.0,0.0,50.0,19720.0,26465.8,1500.0,0.0,0.0,182755.8,64435.79999999999,2016,68.84874
39320180220068.0,4320.0,1480.0,0.0,0.0,72720.0,450.0,0.0,7730.0,0.0,0.0,390.0,0.0,87090.0,14370.0,2016,68.84874
39320180220075.0,4800.0,6700.0,0.0,0.0,127200.0,175.0,0.0,9570.0,1800.0,0.0,635.0,4800.0,155680.0,28480.0,2016,68.84874
39320180220090.0,0.0,5550.0,0.0,0.0,174720.0,190.0,162241.0,10410.0,3777.2000000000003,720.0,960.0,24000.0,382568.2,207848.2,2016,68.84874
39320180220097.0,0.0,2975.0,7200.0,4144.3,152640.0,280.0,76344.0,12430.0,0.0,0.0,380.0,9600.0,265993.3,113353.29999999999,2016,68.84874
39340040220001.0,0.0,9035.75,9600.0,6130.0,69840.0,305.0,0.0,17470.0,1200.0,1200.0,205.0,14400.0,129385.75,59545.75,2016,89.570206
39340040220011.0,0.0,14965.800000000001,0.0,1900.0,67680.0,75.0,0.0,15780.0,11331.6,0.0,1050.0,0.0,112782.40000000001,45102.40000000001,2016,89.570206
39340040220020.0,0.0,1550.0,0.0,0.0,66720.0,245.0,0.0,3215.0,0.0,0.0,670.0,0.0,72400.0,5680.0,2016,89.570206
39340040220040.0,0.0,7050.0,0.0,1750.0,70560.0,400.0,0.0,7020.0,2700.0,0.0,830.0,0.0,90310.0,19750.0,2016,89.570206
39340040220049.0,0.0,13638.6,0.0,3120.0,77040.0,2700.0,1250.0,25150.0,2750.0,5600.0,1690.0,0.0,132938.6,55898.600000000006,2016,89.570206
39340040220068.0,0.0,55297.25,9600.0,0.0,252960.0,1050.0,12531.6,21450.0,1000.0,1800.0,2555.0,0.0,358243.85,105283.84999999998,2016,89.570206
39340040220078.0,0.0,15082.9,4800.0,1465.0,84000.0,400.0,16997.4,56880.0,15550.0,7900.0,390.0,43860.600000000006,247325.9,163325.9,2016,89.570206
39340040220087.0,2880.0,12770.0,14400.0,3380.0,49920.0,3100.0,572580.0,20570.0,10500.0,2000.0,395.0,0.0,692495.0,642575.0,2016,89.570206
39340040220107.0,7200.0,9900.0,0.0,8330.0,155520.0,300.0,100.0,11710.0,18000.0,0.0,1640.0,0.0,212700.0,57180.0,2016,89.570206
39340040220116.0,0.0,15500.0,4800.0,7350.0,117120.0,550.0,57258.00000000001,8800.0,350.0,0.0,1490.0,14400.0,227618.0,110498.0,2016,89.570206
39340050420009.0,0.0,9300.0,0.0,0.0,198240.0,150.0,85887.0,12000.0,6300.0,0.0,30.0,24000.0,335907.0,137667.0,2016,55.145836
39340050420030.0,14400.0,825.0,0.0,0.0,0.0,100.0,0.0,4680.0,0.0,0.0,1480.0,0.0,21485.0,21485.0,2016,55.145836
39340050420040.0,0.0,56607.5,11520.0,1680.0,141360.0,820.0,0.0,7440.0,44854.25,0.0,380.0,24000.0,288661.75,147301.75,2016,55.145836
39340050420060.0,0.0,84883.9,5280.0,1850.0,28560.0,500.0,0.0,21310.0,1500.0,3500.0,470.0,74400.0,222253.9,193693.9,2016,55.145836
39340050420071.0,0.0,5900.0,0.0,0.0,22320.0,0.0,0.0,7440.0,0.0,0.0,390.0,0.0,36050.0,13730.0,2016,55.145836
39340050420081.0,0.0,25700.0,5760.0,0.0,122400.0,0.0,0.0,22136.3,0.0,0.0,405.0,0.0,176401.3,54001.29999999999,2016,55.145836
39340050420101.0,0.0,8300.0,0.0,3425.0,30720.0,600.0,0.0,12740.0,1300.0,0.0,700.0,0.0,57785.0,27065.0,2016,55.145836
39340050420111.0,2400.0,102929.35,15840.0,7727.200000000001,408000.0,1000.0,0.0,31747.25,8966.32,8300.0,220.0,12000.0,599130.12,191130.12,2016,55.145836
39340050420132.0,0.0,13304.4,0.0,0.0,86880.0,450.0,0.0,13878.6,2944.3,0.0,400.0,0.0,117857.3,30977.300000000003,2016,55.145836
39340050420142.0,0.0,10400.0,10560.0,6315.0,81600.0,500.0,63051.8,17350.0,0.0,1550.0,1110.0,24000.0,216436.8,134836.8,2016,55.145836
39340080120012.0,0.0,16900.0,0.0,7550.0,85680.0,900.0,286290.0,24340.0,6200.0,9200.0,0.0,0.0,437060.0,351380.0,2016,27.63121
39340080120017.0,0.0,14800.0,0.0,0.0,84000.0,2980.0,0.0,13980.0,3000.0,4000.0,0.0,0.0,122760.0,38760.0,2016,27.63121
39340080120023.0,0.0,6900.0,4800.0,0.0,35520.0,250.0,477150.00000000006,15570.0,30000.0,13000.0,0.0,0.0,583190.0,547670.0,2016,27.63121
39340080120034.0,0.0,6190.0,0.0,0.0,25440.0,90.0,0.0,5060.0,2600.0,0.0,0.0,0.0,39380.0,13940.0,2016,27.63121
39340080120040.0,0.0,6700.0,0.0,3950.0,56160.0,235.0,600.0,8930.0,3600.0,600.0,50.0,24000.0,104825.0,48665.0,2016,27.63121
39340080120051.0,1200.0,23150.0,0.0,2369.3,135120.0,1050.0,0.0,36980.0,2500.0,0.0,0.0,38400.0,240769.3,105649.29999999999,2016,27.63121
39340080120057.0,0.0,18500.0,0.0,3100.0,90000.0,300.0,0.0,16990.0,5250.0,0.0,1415.0,72000.0,207555.0,117555.0,2016,27.63121
39340080120062.0,0.0,4000.0,0.0,0.0,79920.0,170.0,0.0,20870.0,350.0,0.0,0.0,0.0,105310.0,25390.0,2016,27.63121
39340080120074.0,0.0,9000.0,0.0,0.0,45120.0,2475.0,0.0,12380.0,2250.0,6000.0,0.0,0.0,77225.0,32105.0,2016,27.63121
39340080120079.0,0.0,10000.0,0.0,0.0,94320.0,250.0,0.0,22440.0,500.0,0.0,0.0,0.0,127510.0,33190.0,2016,27.63121
39340120220007.0,0.0,31386.0,11520.0,4750.0,67920.0,0.0,66000.0,78360.0,0.0,0.0,1060.0,21720.0,282716.0,214796.0,2016,40.894665
39340120220016.0,0.0,7554.400000000001,34560.0,13115.0,80880.0,300.0,0.0,44617.600000000006,6150.0,0.0,0.0,0.0,187177.0,106297.0,2016,40.894665
39340120220033.0,0.0,6460.75,22663.2,0.0,66960.0,0.0,0.0,23720.85,0.0,800.0,80.0,2400.0,123084.8,56124.8,2016,40.894665
39340120220042.0,0.0,16876.55,5760.0,9048.6,85920.0,0.0,0.0,23748.800000000003,24551.800000000003,6450.0,60.0,0.0,172415.75,86495.75,2016,40.894665
