id_n,WT2016,WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030
33080042210016.0,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886
33080042210035.0,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886
33080042210047.0,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886
33080042210054.0,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886
33080042210061.0,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886
33080042210072.0,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886
33080042210079.0,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886,119.457886
33080043020007.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020017.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020027.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020047.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020057.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020076.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020086.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020096.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020116.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33080043020126.0,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232,248.09232
33100021120004.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120010.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120023.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120029.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120042.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120048.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120055.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120067.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120074.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100021120086.0,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961,160.5961
33100040510008.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510017.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510035.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510044.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510062.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510071.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510080.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510099.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510108.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100040510126.0,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128,281.81128
33100061520003.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520013.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520018.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520023.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520033.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520038.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520049.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520054.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520059.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33100061520069.0,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655,242.88655
33120010410012.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410020.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410034.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410041.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410048.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410062.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410070.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410084.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410091.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120010410098.0,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181,84.08181
33120011810016.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810026.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810047.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810058.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810068.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810089.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810099.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810120.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810131.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120011810141.0,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674,560.28674
33120012810006.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810048.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810069.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810090.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810132.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810154.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810196.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810217.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810238.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120012810280.0,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713,340.77713
33120014010005.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010010.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010015.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010025.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010030.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010039.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010044.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010049.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010059.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120014010064.0,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086,67.399086
33120015110005.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110018.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110031.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110056.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110069.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110094.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110107.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110120.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110145.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120015110158.0,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697,193.04697
33120016620013.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620020.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620026.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620040.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620047.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620060.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620067.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620073.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620087.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120016620094.0,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275,185.11275
33120020420008.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420030.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420041.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420052.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420074.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420085.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420107.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420119.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420130.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33120020420152.0,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729,170.81729
33140010720004.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720011.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720024.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720031.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720038.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720051.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720058.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720072.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720079.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140010720085.0,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548,187.94548
33140021710008.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710017.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710035.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710044.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710062.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710071.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710080.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710099.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710108.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140021710126.0,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741,105.59741
33140023210008.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210026.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210034.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210043.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210063.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210069.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210087.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210096.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210105.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140023210122.0,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844,224.49844
33140030520004.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520011.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520015.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520023.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520027.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520031.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520039.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520043.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520051.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140030520055.0,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425
33140040920002.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920010.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920026.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920034.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920042.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920058.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920066.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920082.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920090.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33140040920098.0,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392,84.23392
33160010320004.0,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345
33160010320012.0,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345,124.206345
